"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Belize","BLZ","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.42637925","85.70898485","85.99159045","86.27419605","86.55680165","87.04877063","87.54210228","88.03679662","88.53285365","89.03027335","89.52905574","90.02920081","90.53070856","91.03357899","91.53781211","92.04340791","92.55036639","93.05868755","93.5683714","93.5683714","93.5683714","",
"Bermuda","BMU","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.99414291","99.98655933","99.97897576","99.97139218","99.96380861","99.95622504","99.94864146","99.94105789","99.93347431","99.92589074","99.91830717","99.91072359","99.90314002","99.90314002","99.90314002","99.90314002","99.90314002","99.90314002","99.90314002","99.90314002","99.90314002","",
"Bolivia","BOL","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.73882879","48.60104708","49.46326538","50.32548367","51.18770196","52.04992026","52.91213855","54.36738983","55.84165849","57.33494455","58.84724799","60.37856882","61.92890703","63.49826263","65.08663562","66.694026","68.32043377","69.96585892","71.63030146","73.31376139","75.0162387","",
"Brazil","BRA","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.60987759","82.2280905","82.84718348","83.46715652","84.08800963","84.70974279","85.33235602","85.95584931","86.58022266","87.20547607","87.83160955","88.45862309","89.08651669","89.71529035","90.34494407","90.97547786","91.60689171","92.23918562","92.87235959","93.50641363","94.1137462","",
"Barbados","BRB","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bhutan","BTN","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.94514642","71.94514642","72.10261192","72.26007742","72.41754292","72.57500842","72.73247392","72.88993942","73.04740492","73.34290257","73.63899404","73.93567932","74.23295843","74.53083136","74.82929812","75.12835869","75.42801308","75.7282613","76.02910334","76.33053919","76.63256887","",
"Botswana","BWA","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.77862868","69.97394701","71.17655514","72.38645306","73.60364077","74.82811828","76.05988557","77.29894266","78.54528953","79.7989262","81.05985266","82.32806891","83.60357495","84.88637078","86.1764564","87.47383182","88.44734426","89.4208567","90.39436915","91.36788159","91.36788159","",
"Central African Republic","CAF","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.20513739","39.0203163","38.83549522","38.65067413","38.46585305","37.59395626","36.72869389","35.87006593","35.01807238","34.17271324","33.33398852","32.5018982","31.6764423","30.85762082","30.04543374","29.23988108","28.44096283","27.64867899","26.86302957","26.08401455","25.31163395","",
"Canada","CAN","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.99018799","99.99018799","99.99018799","99.99018799","99.99018799","99.92909847","99.86800895","99.80691943","99.74582992","99.6847404","99.62365088","99.56256136","99.50147184","99.44038232","99.3792928","99.31820329","99.25711377","99.19602425","99.13493473","99.07384521","99.07384521","",
"Central Europe and the Baltics","CEB","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.5176214419436","95.1077268079599","95.2406804466908","95.3493905812178","95.4550240188869","95.5617487569269","95.7176262476761","95.8781247910604","96.0395243941486","96.195417999745","96.3466678195228","96.4983302283138","96.6489163937457","96.7987589981606","96.9482171781041","97.1087418989732","97.2700018559669","97.4318812733108","97.5873113965813","97.6391023055253","97.6871723001422","",
"Switzerland","CHE","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8998999","99.8998999","99.8998999","99.8998999","99.8998999","99.8998999","99.8998999","99.8998999","99.8998999","99.8998999","99.8998999","99.8998999","99.8998999","99.8998999","99.8998999","99.8998999","99.8998999","99.8998999","99.8998999","99.8998999","99.8998999","",
"Channel Islands","CHI","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.11748089","96.35805206","96.59862323","96.8391944","97.07976557","97.32033674","97.56090792","97.80147909","98.04205026","98.28262143","98.5231926","98.76376377","99.00433494","99.24490611","99.48547728","99.68745283","99.80905449","100","100","100","100","",
"China","CHN","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.87545084","78.70934673","79.54648532","80.38686662","81.23049061","82.07735731","82.92746671","83.78081881","84.63741362","85.49725112","86.36033133","87.22665424","88.09621985","88.96902816","89.84507917","90.72437289","91.6069093","92.49268842","93.38171024","94.27397476","95.16948199","",
"Cote d'Ivoire","CIV","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.85830877","39.11096549","39.36362221","39.61627893","39.86893565","40.35247764","40.83892752","41.3282853","41.82055098","42.31572456","42.81380603","43.31479539","43.81869266","44.32549781","44.83521087","45.34783182","45.86336067","46.38179741","46.90314205","47.42739459","47.70186053","",
"Cameroon","CMR","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.60090719","53.58302294","53.5651387","53.97086999","54.37631831","54.78148367","55.18636606","55.59096549","55.99528194","56.39931543","56.80306596","57.20653352","57.60971811","58.01261973","58.41523839","58.81757408","59.21962681","59.62139656","60.02288336","60.42408718","60.82500804","",
"Congo, Dem. Rep.","COD","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.60481795","24.49743688","24.3900558","24.28267473","24.17529365","24.06791258","23.81094052","23.55530928","23.30101884","23.04806921","22.7964604","22.54619238","22.29726518","22.04967879","21.8034332","21.55852842","21.31496445","21.07274129","20.83185894","20.5923174","20.35411666","",
"Congo, Rep.","COG","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.25317973","16.25317973","16.699813","17.14644626","17.79698516","18.4578771","19.1291221","19.81072015","20.50267126","21.20497541","21.91763262","22.64064288","23.37400619","24.11772256","24.87179198","25.63621445","26.41098997","27.19611854","27.19611854","27.19611854","27.19611854","",
"Colombia","COL","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.58937997","81.33328319","82.07894393","82.82636218","83.57553795","84.32647123","85.07916202","85.83361032","86.58981614","87.34777947","88.10750032","88.86897867","89.63221455","90.39720793","91.16395883","91.93246724","92.70273316","93.4747566","94.24853755","95.02407601","95.80137199","",
"Comoros","COM","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.90541934","45.0821305","45.31546287","45.50080077","45.6381442","45.72749315","45.76884764","45.76220765","45.70757319","45.60494426","45.45432086","45.25570298","45.00909063","44.71448381","44.37188252","45.23662961","45.23662961","45.23662961","45.23662961","45.23662961","","",
"Cabo Verde","CPV","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.68002504","57.10734392","58.5346628","59.96198168","61.38930055","62.81661943","64.24393831","65.67125719","67.09857607","68.52589494","69.95321382","71.3805327","72.73978379","74.09636609","75.4502796","76.80152432","78.15010025","79.42981107","80.53911188","81.63938489","82.7307077","",
"Costa Rica","CRI","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.8771103","96.92924804","96.98138579","97.03352354","97.08566129","97.13779903","97.18993678","97.24207453","97.29421228","97.36823766","97.44228648","97.51635875","97.59045447","97.66457363","97.73871624","97.81288229","97.88707179","97.96128474","98.03552113","98.10978096","98.18406424","",
"Caribbean small states","CSS","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.20183068","91.08706891","90.97230714","90.85754537","90.7427836","90.87882464","91.0142305","91.14900118","91.28313667","91.41663699","91.54950213","91.68173208","91.81332686","91.94428645","92.07461087","92.2043001","92.33335416","92.46177303","92.58955672","92.71670524","92.84321857","",
"Curacao","CUW","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.654025","83.654025","83.654025","83.654025","83.654025","83.654025","83.654025","83.654025","83.654025","83.654025","83.654025","83.654025","83.654025","83.654025","83.654025","83.654025","","","","","",
"Cyprus","CYP","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.67594577","99.67594577","99.67594577","99.67726131","99.67857685","99.67989239","99.68120793","99.68252347","99.68383901","99.68515455","99.68647009","99.68778563","99.68910117","99.69041671","99.69173225","99.69304779","99.69436333","99.69567887","99.69699441","99.69699441","99.69699441","",
"Czechia","CZE","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.08924418","99.08947044","99.08969669","99.08992294","99.0901492","99.09037545","99.0906017","99.09082796","99.09105421","99.09128046","99.09150672","99.09173297","99.09195922","99.09218548","99.09241173","99.09263798","99.09274194","99.09274194","99.09274194","99.09274194","99.09274194","",
"Germany","DEU","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.29364279","99.29364279","99.29364279","99.29364279","99.29364279","99.29364279","99.29364279","99.29364279","99.29364279","99.29364279","99.29364279","99.29364279","99.29364279","99.29364279","99.29364279","99.29364279","99.29364279","99.29364279","99.29364279","99.29364279","99.29364279","",
"Djibouti","DJI","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.94881577","57.94881577","57.94881577","57.94881577","57.94881577","59.41949358","60.88359193","62.3411108","63.79205021","65.23641016","66.67419063","68.10539164","69.53001318","70.94805525","72.35951786","73.764401","75.16270467","76.55442887","77.93957361","79.31813888","79.31813888","",
"Dominica","DMA","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.59718026","99.59718026","99.59718026","99.59718026","99.59718026","99.59718026","99.59718026","99.59718026","99.59718026","99.59718026","99.59718026","99.59718026","99.59718026","99.59718026","99.59718026","99.59718026","99.59718026","99.59718026","99.59718026","99.59718026","99.59718026","",
"Dominican Republic","DOM","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.05452678","82.41182717","82.7697536","83.12830607","83.48748457","83.8472891","84.20771967","84.56877628","84.93045892","85.29276759","85.6557023","86.01926305","86.38344983","86.74826264","87.11370149","87.47976637","87.84645729","88.21377425","88.58171724","88.95028626","89.31948132","",
"Algeria","DZA","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.74035433","91.73905235","91.73775038","91.7364484","91.73514642","91.73384444","91.73254246","91.73124049","91.72993851","91.72863653","91.72733455","91.72603257","91.34330461","90.96058747","90.57788116","90.19518567","89.81250102","89.42982719","89.04716419","88.66451202","88.28187068","",
"East Asia & Pacific (excluding high income)","EAP","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.5786672168926","76.4468600249026","77.3822451944298","78.2434803269635","79.1120252744249","79.9923554054094","80.8751695411086","81.8012866301594","82.7309165486471","83.6606700650397","84.5941359252045","85.5272372590877","86.4651662022781","87.4078692678373","88.3552614057919","89.3033551998598","90.2554938537266","91.2045484918093","92.1560522351982","93.108050380254","94.0403501721337","",
"Early-demographic dividend","EAR","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.870110060416","66.5398497241917","67.2858557419811","68.0410625918422","68.8202309117001","69.6004936084029","70.4142549231326","71.2648150045142","72.1070861339463","72.9533138448841","73.8083478787469","74.6701553392179","75.5209560417497","76.3840167096564","77.2658162636885","78.158060619765","79.0496281278284","79.9248702854401","80.79177775006","81.6634392963886","82.5504467835392","",
"East Asia & Pacific","EAS","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.0760502571463","76.9140941838952","77.8087160661482","78.6382709886662","79.4808624192916","80.3366417302347","81.1973633081336","82.1025727221653","83.012694665913","83.9213444901956","84.8340049105073","85.7472764949726","86.666413732798","87.5899805724002","88.5192869002512","89.4500897160188","90.3854229014433","91.3176810534126","92.25338413612","93.1900282471313","94.1072702307118","",
"Europe & Central Asia (excluding high income)","ECA","People using at least basic sanitation services, urban (% of urban population)","SH.STA.BASS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.1615213409023","94.2424199350819","94.3628233326761","94.4825999065478","94.6247124081213","94.79727216376","94.9674861372795","95.1440267015639","95.3205814712481","95.4999669006636","95.6853466345598","95.870938722925","96.0547790542475","96.2415092410144","96.4022137364677","96.5391979516633","96.6585439082972","96.7757432948462","96.8835990247605","96.9884478191898","97.0921067517599","",
